network,scenario_id,true_source,horizon_h,method,n_total_nodes,sensor_design,sensor_count,n_ge_true_source,n_gt_true_source,specificity_pct,in_tied_argmax,top1_correct,posterior_true_source,nll_true_source,posterior_entropy,top1_top2_margin,candidate_set_size_q25
Net3,43,173,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,43,173,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,43,173,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,43,173,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,43,173,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,43,173,16,probability_based,97,103;117;119;187;217,5,2,0,97.9381443298969,1,1,0.4598371274780945,0.7768829228966212,1.0156234816742464,0.0,2
Net3,43,173,16,contaminant_status,97,103;117;119;187;217,5,7,0,92.78350515463917,1,0,0.14285714285714285,1.9459101490553135,1.9459101490553132,0.0,7
Net3,43,173,24,probability_based,97,103;117;119;187;217,5,2,0,97.9381443298969,1,1,0.45984023514822653,0.7768761647219432,1.0155387328145788,0.0,2
Net3,43,173,24,contaminant_status,97,103;117;119;187;217,5,7,0,92.78350515463917,1,0,0.14285714285714285,1.9459101490553135,1.9459101490553132,0.0,7
Net3,44,177,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,44,177,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,44,177,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,44,177,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,44,177,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,44,177,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,44,177,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,44,177,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,44,177,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,44,177,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,44,177,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,44,177,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,45,179,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,45,179,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,45,179,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,45,179,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,45,179,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,45,179,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,45,179,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,45,179,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,45,179,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,45,179,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,45,179,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,45,179,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,46,181,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,46,181,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,46,181,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,46,181,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,46,181,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,46,181,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,46,181,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,46,181,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,46,181,16,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.017823707759285778,4.027225811282485,3.6784822871206604,0.015403491570856187,8
Net3,46,181,16,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,46,181,24,probability_based,97,103;117;119;187;217,5,44,8,54.639175257731964,0,0,0.0011854039986171634,6.73767163539439,1.5438496152774073,0.015884129375829503,3
Net3,46,181,24,contaminant_status,97,103;117;119;187;217,5,44,0,54.639175257731964,1,0,0.022727272727272728,3.784189633918261,3.7841896339182615,0.0,44
Net3,47,183,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,47,183,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,47,183,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,47,183,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,47,183,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,47,183,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,47,183,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,47,183,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,47,183,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9472663998102642,0.05417491615832765,0.227617281645222,0.8999030798197509,1
Net3,47,183,16,contaminant_status,97,103;117;119;187;217,5,12,0,87.62886597938144,1,0,0.08333333333333333,2.4849066497880004,2.484906649788001,0.0,12
Net3,47,183,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9343011464487254,0.0679564661169507,0.294708147453744,0.8875860891262893,1
Net3,47,183,24,contaminant_status,97,103;117;119;187;217,5,12,0,87.62886597938144,1,0,0.08333333333333333,2.4849066497880004,2.484906649788001,0.0,12
Net3,48,184,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,48,184,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,48,184,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,48,184,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,48,184,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,48,184,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,48,184,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,48,184,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,48,184,16,probability_based,97,103;117;119;187;217,5,2,0,97.9381443298969,1,1,0.470244432503627,0.7545026503104737,0.9317014353755457,0.0,2
Net3,48,184,16,contaminant_status,97,103;117;119;187;217,5,5,0,94.84536082474226,1,1,0.2,1.6094379124341003,1.6094379124341005,0.0,5
Net3,48,184,24,probability_based,97,103;117;119;187;217,5,2,0,97.9381443298969,1,1,0.44906586355844486,0.800585712557983,1.0308780964042505,0.0,2
Net3,48,184,24,contaminant_status,97,103;117;119;187;217,5,5,0,94.84536082474226,1,1,0.2,1.6094379124341003,1.6094379124341005,0.0,5
Net3,49,185,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,49,185,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,49,185,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,49,185,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,49,185,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,49,185,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,49,185,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,49,185,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,49,185,16,probability_based,97,103;117;119;187;217,5,2,0,97.9381443298969,1,0,0.470244432503627,0.7545026503104737,0.9317014353755457,0.0,2
Net3,49,185,16,contaminant_status,97,103;117;119;187;217,5,5,0,94.84536082474226,1,0,0.2,1.6094379124341003,1.6094379124341005,0.0,5
Net3,49,185,24,probability_based,97,103;117;119;187;217,5,2,0,97.9381443298969,1,0,0.44906586355844486,0.800585712557983,1.0308780964042505,0.0,2
Net3,49,185,24,contaminant_status,97,103;117;119;187;217,5,5,0,94.84536082474226,1,0,0.2,1.6094379124341003,1.6094379124341005,0.0,5
Net3,50,187,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,50,187,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,50,187,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,50,187,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,50,187,4,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9022497195551409,0.10286394628761561,0.38976840753715963,0.8522635855077644,1
Net3,50,187,4,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,50,187,8,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9970849452555883,0.0029193117915228706,0.020528766081163344,0.9943229370969856,1
Net3,50,187,8,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,50,187,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999919214600448,8.078572586793773e-06,0.00010282334322451406,0.9999838443038288,1
Net3,50,187,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,50,187,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999919214587472,8.078573884432928e-06,0.00010282337115515824,0.999983844302531,1
Net3,50,187,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,51,189,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,51,189,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,51,189,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,51,189,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,51,189,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,51,189,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,51,189,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,51,189,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,51,189,16,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.4617315024261648,0.7727717204211394,0.8975659710619758,0.02430165802243045,2
Net3,51,189,16,contaminant_status,97,103;117;119;187;217,5,10,0,89.69072164948454,1,0,0.1,2.3025850929940455,2.3025850929940455,0.0,10
Net3,51,189,24,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.4067486167645091,0.8995599335906553,1.1366469655455584,0.021407821934973204,3
Net3,51,189,24,contaminant_status,97,103;117;119;187;217,5,10,0,89.69072164948454,1,0,0.1,2.3025850929940455,2.3025850929940455,0.0,10
Net3,52,191,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,52,191,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,52,191,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,52,191,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,52,191,4,probability_based,97,103;117;119;187;217,5,2,1,97.9381443298969,0,0,0.473686014040811,0.7472105944179793,0.8114879799111707,0.024930842844253065,2
Net3,52,191,4,contaminant_status,97,103;117;119;187;217,5,2,0,97.9381443298969,1,0,0.5,0.6931471805599453,0.6931471805599453,0.0,2
Net3,52,191,8,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.945018915146548,0.056550335660619185,0.2235304510098575,0.8926632965788723,1
Net3,52,191,8,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,52,191,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9998295984076684,0.0001704161123324604,0.001651746575217709,0.9996595806161583,1
Net3,52,191,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,52,191,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9998295980038434,0.0001704165162262581,0.001651755538992942,0.999659580212402,1
Net3,52,191,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,53,193,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,53,193,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,53,193,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,53,193,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,53,193,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,53,193,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,53,193,8,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.21709503804206126,1.5274200579921513,3.842681850115885,0.1959497778819024,1
Net3,53,193,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,53,193,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9892164379022796,0.010842126103068587,0.0716788078114122,0.9838784540731816,1
Net3,53,193,16,contaminant_status,97,103;117;119;187;217,5,12,0,87.62886597938144,1,0,0.08333333333333333,2.4849066497880004,2.484906649788001,0.0,12
Net3,53,193,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999989783077025,1.0216928194704955e-06,1.5841217717853294e-05,0.9999983037866658,1
Net3,53,193,24,contaminant_status,97,103;117;119;187;217,5,12,0,87.62886597938144,1,0,0.08333333333333333,2.4849066497880004,2.484906649788001,0.0,12
Net3,54,195,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,54,195,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,54,195,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,54,195,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,54,195,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,54,195,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,54,195,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,54,195,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,54,195,16,probability_based,97,103;117;119;187;217,5,4,3,95.87628865979381,0,0,0.14128531189800733,1.956973944461209,1.3873150981716562,0.06267942531458837,4
Net3,54,195,16,contaminant_status,97,103;117;119;187;217,5,47,0,51.546391752577314,1,0,0.02127659574468085,3.8501476017100584,3.850147601710058,0.0,47
Net3,54,195,24,probability_based,97,103;117;119;187;217,5,4,3,95.87628865979381,0,0,0.06801895179628908,2.687968909749861,1.1818466542153758,0.324186777982216,2
Net3,54,195,24,contaminant_status,97,103;117;119;187;217,5,47,0,51.546391752577314,1,0,0.02127659574468085,3.8501476017100584,3.850147601710058,0.0,47
Net3,55,197,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,55,197,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,55,197,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,55,197,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,55,197,4,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9450192537079757,0.05654997740179325,0.24431201287787235,0.8977682910225768,1
Net3,55,197,4,contaminant_status,97,103;117;119;187;217,5,2,0,97.9381443298969,1,1,0.5,0.6931471805599453,0.6931471805599453,0.0,2
Net3,55,197,8,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9972221753490673,0.0027816899655987116,0.019781090066470174,0.9945979064665695,1
Net3,55,197,8,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,55,197,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999995340049495,4.6599515912273516e-07,7.3393652403609645e-06,0.9999990865136641,1
Net3,55,197,16,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,55,197,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9999990152405821,9.847599027749798e-07,1.4701542490079287e-05,0.9999980493447821,1
Net3,55,197,24,contaminant_status,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,1.0,-0.0,-0.0,1.0,1
Net3,56,199,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,56,199,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,56,199,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,56,199,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,56,199,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,56,199,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,56,199,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,56,199,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,56,199,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9997209126011084,0.00027912635102724306,0.0028236066158220264,0.9995893703757661,1
Net3,56,199,16,contaminant_status,97,103;117;119;187;217,5,7,0,92.78350515463917,1,0,0.14285714285714285,1.9459101490553135,1.9459101490553132,0.0,7
Net3,56,199,24,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9997216103118006,0.00027842844580193573,0.0028125633910192393,0.9995900679946543,1
Net3,56,199,24,contaminant_status,97,103;117;119;187;217,5,7,0,92.78350515463917,1,0,0.14285714285714285,1.9459101490553135,1.9459101490553132,0.0,7
Net3,57,201,1,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,57,201,1,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,57,201,2,probability_based,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,57,201,2,contaminant_status,97,103;117;119;187;217,5,92,0,5.154639175257736,1,0,0.010869565217391304,4.5217885770490405,4.5217885770490405,0.0,92
Net3,57,201,4,probability_based,97,103;117;119;187;217,5,74,3,23.71134020618557,0,0,0.013279750642524738,4.321514912028456,4.301141909084381,0.0010008548136452057,74
Net3,57,201,4,contaminant_status,97,103;117;119;187;217,5,74,0,23.71134020618557,1,0,0.013513513513513514,4.304065093204169,4.304065093204169,0.0,74
Net3,57,201,8,probability_based,97,103;117;119;187;217,5,71,4,26.80412371134021,0,0,0.01366527690545046,4.29289719596179,4.254249438238744,0.0037967082421697176,71
Net3,57,201,8,contaminant_status,97,103;117;119;187;217,5,71,0,26.80412371134021,1,0,0.014084507042253521,4.2626798770413155,4.262679877041316,0.0,71
Net3,57,201,16,probability_based,97,103;117;119;187;217,5,1,0,98.96907216494846,1,1,0.9472101424224183,0.05423430711578559,0.20892927801772287,0.8947331262217302,1
Net3,57,201,16,contaminant_status,97,103;117;119;187;217,5,2,0,97.9381443298969,1,1,0.5,0.6931471805599453,0.6931471805599453,0.0,2
