year,budget,n_designs,design_criterion,endpoint,spearman_rho,endpoint_std,endpoint_n_unique
2018,10,1000,mean_betweenness,recall,-0.08576653970411836,0.054543560573178586,4
2018,10,1000,mean_betweenness,false_forgetting_rate,0.08576653970411836,0.054543560573178586,4
2018,10,1000,mean_betweenness,false_positives,-0.04868994676780539,1.9192279697836834,12
2018,10,1000,mean_betweenness,delay_mean_h,0.13248227845674687,41.83686972301323,990
2018,10,1000,mean_betweenness,localisation_mean_m,0.04242663042663043,186.73710449541238,1000
2018,10,1000,mean_betweenness,battledim_score_eur,-0.1847369001332845,21249.255965003154,927
2018,12,1000,B_blind_spot,recall,0.0022078527179667713,0.045933403433889027,4
2018,12,1000,B_blind_spot,false_forgetting_rate,-0.0022078527179667713,0.045933403433889027,4
2018,12,1000,B_blind_spot,false_positives,-0.08434994797996728,1.7529150007915388,10
2018,12,1000,B_blind_spot,delay_mean_h,-0.04494769430723202,33.57278173523982,989
2018,12,1000,B_blind_spot,localisation_mean_m,0.07272807900678235,178.25729377442264,1000
2018,12,1000,B_blind_spot,battledim_score_eur,0.0011217055182662521,22354.929428256302,946
2018,12,1000,visibility_p05,recall,-0.065155426099024,0.045933403433889027,4
2018,12,1000,visibility_p05,false_forgetting_rate,0.065155426099024,0.045933403433889027,4
2018,12,1000,visibility_p05,false_positives,-0.01667552531100361,1.7529150007915388,10
2018,12,1000,visibility_p05,delay_mean_h,0.14641032913025503,33.57278173523982,989
2018,12,1000,visibility_p05,localisation_mean_m,-0.02425906399902975,178.25729377442264,1000
2018,12,1000,visibility_p05,battledim_score_eur,-0.1701787840103367,22354.929428256302,946
2018,12,1000,visibility_mean,recall,0.09117282186247504,0.045933403433889027,4
2018,12,1000,visibility_mean,false_forgetting_rate,-0.09117282186247504,0.045933403433889027,4
2018,12,1000,visibility_mean,false_positives,0.5234830230492615,1.7529150007915388,10
2018,12,1000,visibility_mean,delay_mean_h,-0.4915027417223325,33.57278173523982,989
2018,12,1000,visibility_mean,localisation_mean_m,0.15129444729444733,178.25729377442264,1000
2018,12,1000,visibility_mean,battledim_score_eur,0.0768642486906406,22354.929428256302,946
2018,12,1000,D_optimal_bayesian,recall,0.5282271061839331,0.045933403433889027,4
2018,12,1000,D_optimal_bayesian,false_forgetting_rate,-0.5282271061839331,0.045933403433889027,4
2018,12,1000,D_optimal_bayesian,false_positives,0.46171378794311846,1.7529150007915388,10
2018,12,1000,D_optimal_bayesian,delay_mean_h,-0.5051830618541032,33.57278173523982,989
2018,12,1000,D_optimal_bayesian,localisation_mean_m,0.19983438783438784,178.25729377442264,1000
2018,12,1000,D_optimal_bayesian,battledim_score_eur,0.40605933249529114,22354.929428256302,946
2018,12,1000,A_optimal_bayesian,recall,0.40397951852485053,0.045933403433889027,4
2018,12,1000,A_optimal_bayesian,false_forgetting_rate,-0.40397951852485053,0.045933403433889027,4
2018,12,1000,A_optimal_bayesian,false_positives,0.44658905803445503,1.7529150007915388,10
2018,12,1000,A_optimal_bayesian,delay_mean_h,-0.4809745908467527,33.57278173523982,989
2018,12,1000,A_optimal_bayesian,localisation_mean_m,0.14612672612672614,178.25729377442264,1000
2018,12,1000,A_optimal_bayesian,battledim_score_eur,0.2897484211039069,22354.929428256302,946
2018,12,1000,E_observable_subspace,recall,0.10279724826136943,0.045933403433889027,4
2018,12,1000,E_observable_subspace,false_forgetting_rate,-0.10279724826136943,0.045933403433889027,4
2018,12,1000,E_observable_subspace,false_positives,0.1729522296642139,1.7529150007915388,10
2018,12,1000,E_observable_subspace,delay_mean_h,-0.06043179842604781,33.57278173523982,989
2018,12,1000,E_observable_subspace,localisation_mean_m,-0.001282765282765283,178.25729377442264,1000
2018,12,1000,E_observable_subspace,battledim_score_eur,0.10631392603541119,22354.929428256302,946
2018,12,1000,bayesian_information_gain,recall,0.5282271061839331,0.045933403433889027,4
2018,12,1000,bayesian_information_gain,false_forgetting_rate,-0.5282271061839331,0.045933403433889027,4
2018,12,1000,bayesian_information_gain,false_positives,0.46171378794311846,1.7529150007915388,10
2018,12,1000,bayesian_information_gain,delay_mean_h,-0.5051830618541032,33.57278173523982,989
2018,12,1000,bayesian_information_gain,localisation_mean_m,0.19983438783438784,178.25729377442264,1000
2018,12,1000,bayesian_information_gain,battledim_score_eur,0.40605933249529114,22354.929428256302,946
2018,12,1000,D_optimal_rank_reduced,recall,0.6374762477845497,0.045933403433889027,4
2018,12,1000,D_optimal_rank_reduced,false_forgetting_rate,-0.6374762477845497,0.045933403433889027,4
2018,12,1000,D_optimal_rank_reduced,false_positives,0.5062661083598007,1.7529150007915388,10
2018,12,1000,D_optimal_rank_reduced,delay_mean_h,-0.5326893882681385,33.57278173523982,989
2018,12,1000,D_optimal_rank_reduced,localisation_mean_m,0.3061976221976222,178.25729377442264,1000
2018,12,1000,D_optimal_rank_reduced,battledim_score_eur,0.49500093732128025,22354.929428256302,946
2018,12,1000,A_optimal_rank_reduced,recall,0.5597452566833887,0.045933403433889027,4
2018,12,1000,A_optimal_rank_reduced,false_forgetting_rate,-0.5597452566833887,0.045933403433889027,4
2018,12,1000,A_optimal_rank_reduced,false_positives,0.4397923879407462,1.7529150007915388,10
2018,12,1000,A_optimal_rank_reduced,delay_mean_h,-0.5260480414076272,33.57278173523982,989
2018,12,1000,A_optimal_rank_reduced,localisation_mean_m,0.2771742251742252,178.25729377442264,1000
2018,12,1000,A_optimal_rank_reduced,battledim_score_eur,0.34915563447194736,22354.929428256302,946
2018,12,1000,E_optimal_rank_reduced,recall,0.50140514174045,0.045933403433889027,4
2018,12,1000,E_optimal_rank_reduced,false_forgetting_rate,-0.50140514174045,0.045933403433889027,4
2018,12,1000,E_optimal_rank_reduced,false_positives,0.4137375101145804,1.7529150007915388,10
2018,12,1000,E_optimal_rank_reduced,delay_mean_h,-0.5240056272978134,33.57278173523982,989
2018,12,1000,E_optimal_rank_reduced,localisation_mean_m,0.25926309126309127,178.25729377442264,1000
2018,12,1000,E_optimal_rank_reduced,battledim_score_eur,0.2621543302382,22354.929428256302,946
2018,12,1000,goal_oriented_oed,recall,0.471425281486337,0.045933403433889027,4
2018,12,1000,goal_oriented_oed,false_forgetting_rate,-0.471425281486337,0.045933403433889027,4
2018,12,1000,goal_oriented_oed,false_positives,0.48095011417294653,1.7529150007915388,10
2018,12,1000,goal_oriented_oed,delay_mean_h,-0.566820897429226,33.57278173523982,989
2018,12,1000,goal_oriented_oed,localisation_mean_m,0.18831573027036067,178.25729377442264,1000
2018,12,1000,goal_oriented_oed,battledim_score_eur,0.27648477318985093,22354.929428256302,946
2018,12,1000,topological_spread,recall,0.1262076605311475,0.045933403433889027,4
2018,12,1000,topological_spread,false_forgetting_rate,-0.1262076605311475,0.045933403433889027,4
2018,12,1000,topological_spread,false_positives,0.12477776244096579,1.7529150007915388,10
2018,12,1000,topological_spread,delay_mean_h,-0.15842023358409604,33.57278173523982,989
2018,12,1000,topological_spread,localisation_mean_m,0.07150396126716424,178.25729377442264,1000
2018,12,1000,topological_spread,battledim_score_eur,0.05215152091351345,22354.929428256302,946
2018,12,1000,mean_betweenness,recall,-0.09524752205301867,0.045933403433889027,4
2018,12,1000,mean_betweenness,false_forgetting_rate,0.09524752205301867,0.045933403433889027,4
2018,12,1000,mean_betweenness,false_positives,-0.021227289525870257,1.7529150007915388,10
2018,12,1000,mean_betweenness,delay_mean_h,0.17719767904520256,33.57278173523982,989
2018,12,1000,mean_betweenness,localisation_mean_m,0.06928737328737329,178.25729377442264,1000
2018,12,1000,mean_betweenness,battledim_score_eur,-0.13039874421272962,22354.929428256302,946
2019,4,1000,B_blind_spot,recall,,2.220446049250313e-16,1
2019,4,1000,B_blind_spot,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,B_blind_spot,false_positives,-0.09492619575682996,2.0090983052105735,11
2019,4,1000,B_blind_spot,delay_mean_h,-0.1389085533107618,71.5305971568505,985
2019,4,1000,B_blind_spot,localisation_mean_m,0.01116069653167224,157.4693312873006,987
2019,4,1000,B_blind_spot,battledim_score_eur,-0.09119712461001485,38877.194581219344,987
2019,4,1000,visibility_p05,recall,,2.220446049250313e-16,1
2019,4,1000,visibility_p05,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,visibility_p05,false_positives,0.04946158494472058,2.0090983052105735,11
2019,4,1000,visibility_p05,delay_mean_h,0.19181995895702827,71.5305971568505,985
2019,4,1000,visibility_p05,localisation_mean_m,-0.07168333319948084,157.4693312873006,987
2019,4,1000,visibility_p05,battledim_score_eur,0.05777678724804606,38877.194581219344,987
2019,4,1000,visibility_mean,recall,,2.220446049250313e-16,1
2019,4,1000,visibility_mean,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,visibility_mean,false_positives,0.5270464349996559,2.0090983052105735,11
2019,4,1000,visibility_mean,delay_mean_h,-0.39988826547887985,71.5305971568505,985
2019,4,1000,visibility_mean,localisation_mean_m,0.10881251129988719,157.4693312873006,987
2019,4,1000,visibility_mean,battledim_score_eur,0.29749053869480074,38877.194581219344,987
2019,4,1000,D_optimal_bayesian,recall,,2.220446049250313e-16,1
2019,4,1000,D_optimal_bayesian,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,D_optimal_bayesian,false_positives,0.48122391566673045,2.0090983052105735,11
2019,4,1000,D_optimal_bayesian,delay_mean_h,-0.48537315414449916,71.5305971568505,985
2019,4,1000,D_optimal_bayesian,localisation_mean_m,0.02316766297474069,157.4693312873006,987
2019,4,1000,D_optimal_bayesian,battledim_score_eur,0.35059023593627436,38877.194581219344,987
2019,4,1000,A_optimal_bayesian,recall,,2.220446049250313e-16,1
2019,4,1000,A_optimal_bayesian,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,A_optimal_bayesian,false_positives,0.5273883350831191,2.0090983052105735,11
2019,4,1000,A_optimal_bayesian,delay_mean_h,-0.4914052546832961,71.5305971568505,985
2019,4,1000,A_optimal_bayesian,localisation_mean_m,0.059323497950730796,157.4693312873006,987
2019,4,1000,A_optimal_bayesian,battledim_score_eur,0.32534092471751686,38877.194581219344,987
2019,4,1000,E_observable_subspace,recall,,2.220446049250313e-16,1
2019,4,1000,E_observable_subspace,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,E_observable_subspace,false_positives,0.3667350003421568,2.0090983052105735,11
2019,4,1000,E_observable_subspace,delay_mean_h,-0.3271695006517387,71.5305971568505,985
2019,4,1000,E_observable_subspace,localisation_mean_m,-0.007142989700142897,157.4693312873006,987
2019,4,1000,E_observable_subspace,battledim_score_eur,0.24392246894842154,38877.194581219344,987
2019,4,1000,bayesian_information_gain,recall,,2.220446049250313e-16,1
2019,4,1000,bayesian_information_gain,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,bayesian_information_gain,false_positives,0.48122391566673045,2.0090983052105735,11
2019,4,1000,bayesian_information_gain,delay_mean_h,-0.48537315414449916,71.5305971568505,985
2019,4,1000,bayesian_information_gain,localisation_mean_m,0.02316766297474069,157.4693312873006,987
2019,4,1000,bayesian_information_gain,battledim_score_eur,0.35059023593627436,38877.194581219344,987
2019,4,1000,D_optimal_rank_reduced,recall,,2.220446049250313e-16,1
2019,4,1000,D_optimal_rank_reduced,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,D_optimal_rank_reduced,false_positives,0.46391123727012,2.0090983052105735,11
2019,4,1000,D_optimal_rank_reduced,delay_mean_h,-0.4302639764061504,71.5305971568505,985
2019,4,1000,D_optimal_rank_reduced,localisation_mean_m,-0.014105805206058013,157.4693312873006,987
2019,4,1000,D_optimal_rank_reduced,battledim_score_eur,0.21270336729422998,38877.194581219344,987
2019,4,1000,A_optimal_rank_reduced,recall,,2.220446049250313e-16,1
2019,4,1000,A_optimal_rank_reduced,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,A_optimal_rank_reduced,false_positives,0.3441390538537542,2.0090983052105735,11
2019,4,1000,A_optimal_rank_reduced,delay_mean_h,-0.3346673307793866,71.5305971568505,985
2019,4,1000,A_optimal_rank_reduced,localisation_mean_m,-0.048019713765251444,157.4693312873006,987
2019,4,1000,A_optimal_rank_reduced,battledim_score_eur,0.12359289123313677,38877.194581219344,987
2019,4,1000,E_optimal_rank_reduced,recall,,2.220446049250313e-16,1
2019,4,1000,E_optimal_rank_reduced,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,E_optimal_rank_reduced,false_positives,0.34102662114298826,2.0090983052105735,11
2019,4,1000,E_optimal_rank_reduced,delay_mean_h,-0.33278752874168116,71.5305971568505,985
2019,4,1000,E_optimal_rank_reduced,localisation_mean_m,-0.050143764054977655,157.4693312873006,987
2019,4,1000,E_optimal_rank_reduced,battledim_score_eur,0.12303047462685165,38877.194581219344,987
2019,4,1000,goal_oriented_oed,recall,,2.220446049250313e-16,1
2019,4,1000,goal_oriented_oed,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,goal_oriented_oed,false_positives,0.5033308453900328,2.0090983052105735,11
2019,4,1000,goal_oriented_oed,delay_mean_h,-0.5032193241384809,71.5305971568505,985
2019,4,1000,goal_oriented_oed,localisation_mean_m,0.25927993132591204,157.4693312873006,987
2019,4,1000,goal_oriented_oed,battledim_score_eur,0.20967856693330894,38877.194581219344,987
2019,4,1000,topological_spread,recall,,2.220446049250313e-16,1
2019,4,1000,topological_spread,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,topological_spread,false_positives,0.3062911582838788,2.0090983052105735,11
2019,4,1000,topological_spread,delay_mean_h,-0.26224026363644376,71.5305971568505,985
2019,4,1000,topological_spread,localisation_mean_m,-0.006413935379915681,157.4693312873006,987
2019,4,1000,topological_spread,battledim_score_eur,0.2040759601269627,38877.194581219344,987
2019,4,1000,mean_betweenness,recall,,2.220446049250313e-16,1
2019,4,1000,mean_betweenness,false_forgetting_rate,,2.7755575615628914e-17,1
2019,4,1000,mean_betweenness,false_positives,-0.30441032543552654,2.0090983052105735,11
2019,4,1000,mean_betweenness,delay_mean_h,0.2922491698120802,71.5305971568505,985
2019,4,1000,mean_betweenness,localisation_mean_m,-0.10642506328041978,157.4693312873006,987
2019,4,1000,mean_betweenness,battledim_score_eur,-0.26965859116376756,38877.194581219344,987
2019,6,1000,B_blind_spot,recall,,2.220446049250313e-16,1
2019,6,1000,B_blind_spot,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,B_blind_spot,false_positives,0.03403506201591472,1.859240436307257,11
2019,6,1000,B_blind_spot,delay_mean_h,-0.1749295905176227,52.09230420269985,989
2019,6,1000,B_blind_spot,localisation_mean_m,0.003715864537358741,157.4920813328699,1000
2019,6,1000,B_blind_spot,battledim_score_eur,-0.010314980198474532,40169.17311548074,1000
2019,6,1000,visibility_p05,recall,,2.220446049250313e-16,1
2019,6,1000,visibility_p05,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,visibility_p05,false_positives,-0.14632809484872797,1.859240436307257,11
2019,6,1000,visibility_p05,delay_mean_h,0.25656367256596846,52.09230420269985,989
2019,6,1000,visibility_p05,localisation_mean_m,-0.11419503957605286,157.4920813328699,1000
2019,6,1000,visibility_p05,battledim_score_eur,-0.04535114636435148,40169.17311548074,1000
2019,6,1000,visibility_mean,recall,,2.220446049250313e-16,1
2019,6,1000,visibility_mean,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,visibility_mean,false_positives,0.6179617620681482,1.859240436307257,11
2019,6,1000,visibility_mean,delay_mean_h,-0.5355161051881371,52.09230420269985,989
2019,6,1000,visibility_mean,localisation_mean_m,0.3131099051099051,157.4920813328699,1000
2019,6,1000,visibility_mean,battledim_score_eur,0.2005744645744646,40169.17311548074,1000
2019,6,1000,D_optimal_bayesian,recall,,2.220446049250313e-16,1
2019,6,1000,D_optimal_bayesian,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,D_optimal_bayesian,false_positives,0.5230567600575836,1.859240436307257,11
2019,6,1000,D_optimal_bayesian,delay_mean_h,-0.5319694835244768,52.09230420269985,989
2019,6,1000,D_optimal_bayesian,localisation_mean_m,0.24845535245535247,157.4920813328699,1000
2019,6,1000,D_optimal_bayesian,battledim_score_eur,0.3946964026964027,40169.17311548074,1000
2019,6,1000,A_optimal_bayesian,recall,,2.220446049250313e-16,1
2019,6,1000,A_optimal_bayesian,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,A_optimal_bayesian,false_positives,0.5417915188602681,1.859240436307257,11
2019,6,1000,A_optimal_bayesian,delay_mean_h,-0.5118398467305619,52.09230420269985,989
2019,6,1000,A_optimal_bayesian,localisation_mean_m,0.2538762738762739,157.4920813328699,1000
2019,6,1000,A_optimal_bayesian,battledim_score_eur,0.3151588831588832,40169.17311548074,1000
2019,6,1000,E_observable_subspace,recall,,2.220446049250313e-16,1
2019,6,1000,E_observable_subspace,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,E_observable_subspace,false_positives,0.3003647785357528,1.859240436307257,11
2019,6,1000,E_observable_subspace,delay_mean_h,-0.227097978592212,52.09230420269985,989
2019,6,1000,E_observable_subspace,localisation_mean_m,0.06924623724623725,157.4920813328699,1000
2019,6,1000,E_observable_subspace,battledim_score_eur,0.18795043995043997,40169.17311548074,1000
2019,6,1000,bayesian_information_gain,recall,,2.220446049250313e-16,1
2019,6,1000,bayesian_information_gain,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,bayesian_information_gain,false_positives,0.5230567600575836,1.859240436307257,11
2019,6,1000,bayesian_information_gain,delay_mean_h,-0.5319694835244768,52.09230420269985,989
2019,6,1000,bayesian_information_gain,localisation_mean_m,0.24845535245535247,157.4920813328699,1000
2019,6,1000,bayesian_information_gain,battledim_score_eur,0.3946964026964027,40169.17311548074,1000
2019,6,1000,D_optimal_rank_reduced,recall,,2.220446049250313e-16,1
2019,6,1000,D_optimal_rank_reduced,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,D_optimal_rank_reduced,false_positives,0.6579406316843474,1.859240436307257,11
2019,6,1000,D_optimal_rank_reduced,delay_mean_h,-0.640276825405961,52.09230420269985,989
2019,6,1000,D_optimal_rank_reduced,localisation_mean_m,0.3334530334530335,157.4920813328699,1000
2019,6,1000,D_optimal_rank_reduced,battledim_score_eur,0.2850507810507811,40169.17311548074,1000
2019,6,1000,A_optimal_rank_reduced,recall,,2.220446049250313e-16,1
2019,6,1000,A_optimal_rank_reduced,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,A_optimal_rank_reduced,false_positives,0.6264242626867563,1.859240436307257,11
2019,6,1000,A_optimal_rank_reduced,delay_mean_h,-0.5989936747604664,52.09230420269985,989
2019,6,1000,A_optimal_rank_reduced,localisation_mean_m,0.3208037248037248,157.4920813328699,1000
2019,6,1000,A_optimal_rank_reduced,battledim_score_eur,0.18072219672219675,40169.17311548074,1000
2019,6,1000,E_optimal_rank_reduced,recall,,2.220446049250313e-16,1
2019,6,1000,E_optimal_rank_reduced,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,E_optimal_rank_reduced,false_positives,0.6216433058658776,1.859240436307257,11
2019,6,1000,E_optimal_rank_reduced,delay_mean_h,-0.5930936826657746,52.09230420269985,989
2019,6,1000,E_optimal_rank_reduced,localisation_mean_m,0.31569263169263173,157.4920813328699,1000
2019,6,1000,E_optimal_rank_reduced,battledim_score_eur,0.17129354729354732,40169.17311548074,1000
2019,6,1000,goal_oriented_oed,recall,,2.220446049250313e-16,1
2019,6,1000,goal_oriented_oed,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,goal_oriented_oed,false_positives,0.688202347478979,1.859240436307257,11
2019,6,1000,goal_oriented_oed,delay_mean_h,-0.6791065328385113,52.09230420269985,989
2019,6,1000,goal_oriented_oed,localisation_mean_m,0.42513424664510574,157.4920813328699,1000
2019,6,1000,goal_oriented_oed,battledim_score_eur,0.2416647001891837,40169.17311548074,1000
2019,6,1000,topological_spread,recall,,2.220446049250313e-16,1
2019,6,1000,topological_spread,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,topological_spread,false_positives,0.23639826208828085,1.859240436307257,11
2019,6,1000,topological_spread,delay_mean_h,-0.16192389450239014,52.09230420269985,989
2019,6,1000,topological_spread,localisation_mean_m,0.012875627511392608,157.4920813328699,1000
2019,6,1000,topological_spread,battledim_score_eur,0.1488502758399316,40169.17311548074,1000
2019,6,1000,mean_betweenness,recall,,2.220446049250313e-16,1
2019,6,1000,mean_betweenness,false_forgetting_rate,,2.7755575615628914e-17,1
2019,6,1000,mean_betweenness,false_positives,-0.28690018492100805,1.859240436307257,11
2019,6,1000,mean_betweenness,delay_mean_h,0.23329121498982522,52.09230420269985,989
2019,6,1000,mean_betweenness,localisation_mean_m,-0.15045753045753046,157.4920813328699,1000
2019,6,1000,mean_betweenness,battledim_score_eur,-0.2245946365946366,40169.17311548074,1000
2019,8,1000,B_blind_spot,recall,0.006606262693741505,0.0027443015370538304,2
2019,8,1000,B_blind_spot,false_forgetting_rate,-0.006606262693741505,0.0027443015370538313,2
2019,8,1000,B_blind_spot,false_positives,-0.005158137390730733,1.8192306066026922,9
2019,8,1000,B_blind_spot,delay_mean_h,-0.1835694857350029,40.91118965605052,986
2019,8,1000,B_blind_spot,localisation_mean_m,0.029260451539662467,164.40083709395114,1000
2019,8,1000,B_blind_spot,battledim_score_eur,-0.06923243439403083,40892.03332279108,1000
2019,8,1000,visibility_p05,recall,-0.025410632522787125,0.0027443015370538304,2
2019,8,1000,visibility_p05,false_forgetting_rate,0.025410632522787125,0.0027443015370538313,2
2019,8,1000,visibility_p05,false_positives,-0.14652247194104576,1.8192306066026922,9
2019,8,1000,visibility_p05,delay_mean_h,0.19294186226795093,40.91118965605052,986
2019,8,1000,visibility_p05,localisation_mean_m,-0.14638413783551804,164.40083709395114,1000
2019,8,1000,visibility_p05,battledim_score_eur,-0.11931461049540648,40892.03332279108,1000
2019,8,1000,visibility_mean,recall,0.05098552425797967,0.0027443015370538304,2
2019,8,1000,visibility_mean,false_forgetting_rate,-0.05098552425797967,0.0027443015370538313,2
2019,8,1000,visibility_mean,false_positives,0.5934877235465166,1.8192306066026922,9
2019,8,1000,visibility_mean,delay_mean_h,-0.598437119571479,40.91118965605052,986
2019,8,1000,visibility_mean,localisation_mean_m,0.36205977805977807,164.40083709395114,1000
2019,8,1000,visibility_mean,battledim_score_eur,0.20431251631251632,40892.03332279108,1000
2019,8,1000,D_optimal_bayesian,recall,-0.00515892279897749,0.0027443015370538304,2
2019,8,1000,D_optimal_bayesian,false_forgetting_rate,0.00515892279897749,0.0027443015370538313,2
2019,8,1000,D_optimal_bayesian,false_positives,0.5334474852503037,1.8192306066026922,9
2019,8,1000,D_optimal_bayesian,delay_mean_h,-0.5780493083273798,40.91118965605052,986
2019,8,1000,D_optimal_bayesian,localisation_mean_m,0.31257046857046855,164.40083709395114,1000
2019,8,1000,D_optimal_bayesian,battledim_score_eur,0.3357870597870598,40892.03332279108,1000
2019,8,1000,A_optimal_bayesian,recall,0.022940741808219055,0.0027443015370538304,2
2019,8,1000,A_optimal_bayesian,false_forgetting_rate,-0.022940741808219055,0.0027443015370538313,2
2019,8,1000,A_optimal_bayesian,false_positives,0.5259970505135665,1.8192306066026922,9
2019,8,1000,A_optimal_bayesian,delay_mean_h,-0.5478814928925161,40.91118965605052,986
2019,8,1000,A_optimal_bayesian,localisation_mean_m,0.3044919164919165,164.40083709395114,1000
2019,8,1000,A_optimal_bayesian,battledim_score_eur,0.2687403647403648,40892.03332279108,1000
2019,8,1000,E_observable_subspace,recall,0.03479528781438009,0.0027443015370538304,2
2019,8,1000,E_observable_subspace,false_forgetting_rate,-0.03479528781438009,0.0027443015370538313,2
2019,8,1000,E_observable_subspace,false_positives,0.24386210408923104,1.8192306066026922,9
2019,8,1000,E_observable_subspace,delay_mean_h,-0.19136976140729153,40.91118965605052,986
2019,8,1000,E_observable_subspace,localisation_mean_m,0.02516684516684517,164.40083709395114,1000
2019,8,1000,E_observable_subspace,battledim_score_eur,0.16507877707877708,40892.03332279108,1000
2019,8,1000,bayesian_information_gain,recall,-0.00515892279897749,0.0027443015370538304,2
2019,8,1000,bayesian_information_gain,false_forgetting_rate,0.00515892279897749,0.0027443015370538313,2
2019,8,1000,bayesian_information_gain,false_positives,0.5334474852503037,1.8192306066026922,9
2019,8,1000,bayesian_information_gain,delay_mean_h,-0.5780493083273798,40.91118965605052,986
2019,8,1000,bayesian_information_gain,localisation_mean_m,0.31257046857046855,164.40083709395114,1000
2019,8,1000,bayesian_information_gain,battledim_score_eur,0.3357870597870598,40892.03332279108,1000
2019,8,1000,D_optimal_rank_reduced,recall,-0.009659259708723812,0.0027443015370538304,2
2019,8,1000,D_optimal_rank_reduced,false_forgetting_rate,0.009659259708723812,0.0027443015370538313,2
2019,8,1000,D_optimal_rank_reduced,false_positives,0.6639645843532598,1.8192306066026922,9
2019,8,1000,D_optimal_rank_reduced,delay_mean_h,-0.6958302170550867,40.91118965605052,986
2019,8,1000,D_optimal_rank_reduced,localisation_mean_m,0.4050900090900091,164.40083709395114,1000
2019,8,1000,D_optimal_rank_reduced,battledim_score_eur,0.31063604263604266,40892.03332279108,1000
2019,8,1000,A_optimal_rank_reduced,recall,-0.008616498717441128,0.0027443015370538304,2
2019,8,1000,A_optimal_rank_reduced,false_forgetting_rate,0.008616498717441128,0.0027443015370538313,2
2019,8,1000,A_optimal_rank_reduced,false_positives,0.659706669154485,1.8192306066026922,9
2019,8,1000,A_optimal_rank_reduced,delay_mean_h,-0.674168760483849,40.91118965605052,986
2019,8,1000,A_optimal_rank_reduced,localisation_mean_m,0.40416670416670414,164.40083709395114,1000
2019,8,1000,A_optimal_rank_reduced,battledim_score_eur,0.2252918252918253,40892.03332279108,1000
2019,8,1000,E_optimal_rank_reduced,recall,-0.009988552653339396,0.0027443015370538304,2
2019,8,1000,E_optimal_rank_reduced,false_forgetting_rate,0.009988552653339396,0.0027443015370538313,2
2019,8,1000,E_optimal_rank_reduced,false_positives,0.6603610069342909,1.8192306066026922,9
2019,8,1000,E_optimal_rank_reduced,delay_mean_h,-0.6700823242257824,40.91118965605052,986
2019,8,1000,E_optimal_rank_reduced,localisation_mean_m,0.3962850122850124,164.40083709395114,1000
2019,8,1000,E_optimal_rank_reduced,battledim_score_eur,0.20195958995958996,40892.03332279108,1000
2019,8,1000,goal_oriented_oed,recall,-0.001646464856441715,0.0027443015370538304,2
2019,8,1000,goal_oriented_oed,false_forgetting_rate,0.001646464856441715,0.0027443015370538313,2
2019,8,1000,goal_oriented_oed,false_positives,0.6911401818980784,1.8192306066026922,9
2019,8,1000,goal_oriented_oed,delay_mean_h,-0.724172253245441,40.91118965605052,986
2019,8,1000,goal_oriented_oed,localisation_mean_m,0.482016251059569,164.40083709395114,1000
2019,8,1000,goal_oriented_oed,battledim_score_eur,0.24727908930869638,40892.03332279108,1000
2019,8,1000,topological_spread,recall,0.04587945792175524,0.0027443015370538304,2
2019,8,1000,topological_spread,false_forgetting_rate,-0.04587945792175524,0.0027443015370538313,2
2019,8,1000,topological_spread,false_positives,0.22566317621145457,1.8192306066026922,9
2019,8,1000,topological_spread,delay_mean_h,-0.20685766429585328,40.91118965605052,986
2019,8,1000,topological_spread,localisation_mean_m,0.09454185289332998,164.40083709395114,1000
2019,8,1000,topological_spread,battledim_score_eur,0.11505259552348543,40892.03332279108,1000
2019,8,1000,mean_betweenness,recall,-0.0419299682810511,0.0027443015370538304,2
2019,8,1000,mean_betweenness,false_forgetting_rate,0.0419299682810511,0.0027443015370538313,2
2019,8,1000,mean_betweenness,false_positives,-0.28497337206959533,1.8192306066026922,9
2019,8,1000,mean_betweenness,delay_mean_h,0.21328766424574633,40.91118965605052,986
