budget,noise,demand,seed,method,false_forgetting_rate,recall,precision,f1,false_positives,battledim_score_eur
6,0.0,0.5,3,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,114106.24
6,0.0,0.5,3,topological_dispersion,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,147735.07
6,0.0,0.5,3,centrality,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,65162.73
6,0.0,0.5,4,FO,0.04347826086956519,0.9565217391304348,0.4782608695652174,0.6376811594202898,24,50149.69
6,0.0,0.5,4,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,101362.55
6,0.0,0.5,4,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,101362.55
6,0.0,0.5,4,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,101362.55
6,0.0,0.5,4,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,101362.55
6,0.0,0.5,4,D_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.44680851063829785,0.6,26,107571.99
6,0.0,0.5,4,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,45250.91
6,0.0,0.5,4,E_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,131672.16
6,0.0,0.5,4,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,117445.11
6,0.0,0.5,4,topological_dispersion,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,110219.27
6,0.0,0.5,4,centrality,0.04347826086956519,0.9565217391304348,0.4782608695652174,0.6376811594202898,24,36469.32
6,0.0,1.0,0,FO,0.0,1.0,0.4791666666666667,0.647887323943662,25,35750.49
6,0.0,1.0,0,D_optimal_bayesian,0.0,1.0,0.46,0.6301369863013699,27,186891.4
6,0.0,1.0,0,A_optimal_bayesian,0.0,1.0,0.46,0.6301369863013699,27,186891.4
6,0.0,1.0,0,E_optimal_observable_subspace,0.0,1.0,0.46,0.6301369863013699,27,186891.4
6,0.0,1.0,0,bayesian_information_gain,0.0,1.0,0.46,0.6301369863013699,27,186891.4
6,0.0,1.0,0,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,134078.55
6,0.0,1.0,0,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,74275.65
6,0.0,1.0,0,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,96205.29
6,0.0,1.0,0,goal_oriented_oed,0.0,1.0,0.46,0.6301369863013699,27,102739.57
6,0.0,1.0,0,topological_dispersion,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,87236.63
6,0.0,1.0,0,centrality,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,61707.65
6,0.0,1.0,1,FO,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,18310.06
6,0.0,1.0,1,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,90519.01
6,0.0,1.0,1,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,90519.01
6,0.0,1.0,1,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,90519.01
6,0.0,1.0,1,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,90519.01
6,0.0,1.0,1,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,151265.13
6,0.0,1.0,1,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,68323.29
6,0.0,1.0,1,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,131687.54
6,0.0,1.0,1,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,97730.01
6,0.0,1.0,1,topological_dispersion,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,87444.18
6,0.0,1.0,1,centrality,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,105948.71
6,0.0,1.0,2,FO,0.08695652173913049,0.9130434782608695,0.44680851063829785,0.6,26,48516.95
6,0.0,1.0,2,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,138431.57
6,0.0,1.0,2,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,138431.57
6,0.0,1.0,2,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,138431.57
6,0.0,1.0,2,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,138431.57
6,0.0,1.0,2,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,190804.31
6,0.0,1.0,2,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,69742.71
6,0.0,1.0,2,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,188289.56
6,0.0,1.0,2,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,112191.1
6,0.0,1.0,2,topological_dispersion,0.0,1.0,0.46,0.6301369863013699,27,191222.95
6,0.0,1.0,2,centrality,0.08695652173913049,0.9130434782608695,0.44680851063829785,0.6,26,47519.74
6,0.0,1.0,3,FO,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,32057.05
6,0.0,1.0,3,D_optimal_bayesian,0.0,1.0,0.46,0.6301369863013699,27,143817.16
6,0.0,1.0,3,A_optimal_bayesian,0.0,1.0,0.46,0.6301369863013699,27,143817.16
6,0.0,1.0,3,E_optimal_observable_subspace,0.0,1.0,0.46,0.6301369863013699,27,143817.16
6,0.0,1.0,3,bayesian_information_gain,0.0,1.0,0.46,0.6301369863013699,27,143817.16
6,0.0,1.0,3,D_optimal_rank_reduced,0.0,1.0,0.46,0.6301369863013699,27,144590.42
6,0.0,1.0,3,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,187373.48
6,0.0,1.0,3,E_optimal_rank_reduced,0.0,1.0,0.46,0.6301369863013699,27,137697.08
6,0.0,1.0,3,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,127675.61
6,0.0,1.0,3,topological_dispersion,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,197619.9
6,0.0,1.0,3,centrality,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,57827.33
6,0.0,1.0,4,FO,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,10129.37
6,0.0,1.0,4,D_optimal_bayesian,0.0,1.0,0.46,0.6301369863013699,27,85130.35
6,0.0,1.0,4,A_optimal_bayesian,0.0,1.0,0.46,0.6301369863013699,27,85130.35
6,0.0,1.0,4,E_optimal_observable_subspace,0.0,1.0,0.46,0.6301369863013699,27,85130.35
6,0.0,1.0,4,bayesian_information_gain,0.0,1.0,0.46,0.6301369863013699,27,85130.35
6,0.0,1.0,4,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,116513.75
6,0.0,1.0,4,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,116902.51
6,0.0,1.0,4,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,107635.15
6,0.0,1.0,4,goal_oriented_oed,0.0,1.0,0.46938775510204084,0.6388888888888888,26,94794.32
6,0.0,1.0,4,topological_dispersion,0.0,1.0,0.46938775510204084,0.6388888888888888,26,127283.56
6,0.0,1.0,4,centrality,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,93876.12
6,1.0,0.0,0,FO,0.08695652173913049,0.9130434782608695,0.5,0.6461538461538461,21,18371.89
6,1.0,0.0,0,D_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,122509.77
6,1.0,0.0,0,A_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,122509.77
6,1.0,0.0,0,E_optimal_observable_subspace,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,122509.77
6,1.0,0.0,0,bayesian_information_gain,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,122509.77
6,1.0,0.0,0,D_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,172030.11
6,1.0,0.0,0,A_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,77314.58
6,1.0,0.0,0,E_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,148540.29
6,1.0,0.0,0,goal_oriented_oed,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,128265.36
6,1.0,0.0,0,topological_dispersion,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,158776.46
6,1.0,0.0,0,centrality,0.08695652173913049,0.9130434782608695,0.4883720930232558,0.6363636363636364,22,104163.63
6,1.0,0.0,1,FO,0.08695652173913049,0.9130434782608695,0.5,0.6461538461538461,21,31509.06
6,1.0,0.0,1,D_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,118516.01
6,1.0,0.0,1,A_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,118516.01
6,1.0,0.0,1,E_optimal_observable_subspace,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,118516.01
6,1.0,0.0,1,bayesian_information_gain,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,118516.01
6,1.0,0.0,1,D_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,126987.27
6,1.0,0.0,1,A_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.44680851063829785,0.6,26,86356.86
6,1.0,0.0,1,E_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,142633.4
6,1.0,0.0,1,goal_oriented_oed,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,117855.51
6,1.0,0.0,1,topological_dispersion,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,136862.1
6,1.0,0.0,1,centrality,0.08695652173913049,0.9130434782608695,0.5121951219512195,0.6562499999999999,20,62965.67
6,1.0,0.0,2,FO,0.08695652173913049,0.9130434782608695,0.5121951219512195,0.6562499999999999,20,90360.83
6,1.0,0.0,2,D_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,129544.39
6,1.0,0.0,2,A_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,129544.39
6,1.0,0.0,2,E_optimal_observable_subspace,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,129544.39
6,1.0,0.0,2,bayesian_information_gain,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,129544.39
6,1.0,0.0,2,D_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,124056.12
6,1.0,0.0,2,A_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,82334.25
6,1.0,0.0,2,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4782608695652174,0.6376811594202898,24,141853.59
6,1.0,0.0,2,goal_oriented_oed,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,119173.51
6,1.0,0.0,2,topological_dispersion,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,113792.34
6,1.0,0.0,2,centrality,0.08695652173913049,0.9130434782608695,0.5121951219512195,0.6562499999999999,20,98509.9
6,1.0,0.0,3,FO,0.08695652173913049,0.9130434782608695,0.5,0.6461538461538461,21,67589.08
6,1.0,0.0,3,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,139866.96
6,1.0,0.0,3,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,139866.96
6,1.0,0.0,3,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,139866.96
6,1.0,0.0,3,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,139866.96
6,1.0,0.0,3,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,167362.97
6,1.0,0.0,3,A_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.44680851063829785,0.6,26,88916.61
6,1.0,0.0,3,E_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,159853.48
6,1.0,0.0,3,goal_oriented_oed,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,117131.33
6,1.0,0.0,3,topological_dispersion,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,112322.78
6,1.0,0.0,3,centrality,0.08695652173913049,0.9130434782608695,0.5121951219512195,0.6562499999999999,20,58597.2
6,1.0,0.0,4,FO,0.08695652173913049,0.9130434782608695,0.5121951219512195,0.6562499999999999,20,35612.82
6,1.0,0.0,4,D_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,152439.25
6,1.0,0.0,4,A_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,152439.25
6,1.0,0.0,4,E_optimal_observable_subspace,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,152439.25
6,1.0,0.0,4,bayesian_information_gain,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,152439.25
6,1.0,0.0,4,D_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,154862.21
6,1.0,0.0,4,A_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,124091.36
6,1.0,0.0,4,E_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,111896.8
6,1.0,0.0,4,goal_oriented_oed,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,102639.79
6,1.0,0.0,4,topological_dispersion,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,187153.67
6,1.0,0.0,4,centrality,0.08695652173913049,0.9130434782608695,0.5,0.6461538461538461,21,124397.92
6,1.0,0.5,0,FO,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,53948.64
6,1.0,0.5,0,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,198381.5
6,1.0,0.5,0,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,198381.5
6,1.0,0.5,0,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,198381.5
6,1.0,0.5,0,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,198381.5
6,1.0,0.5,0,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,176042.45
6,1.0,0.5,0,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,120476.82
6,1.0,0.5,0,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,158845.05
6,1.0,0.5,0,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.4782608695652174,0.6376811594202898,24,138507.7
6,1.0,0.5,0,topological_dispersion,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,225644.96
6,1.0,0.5,0,centrality,0.08695652173913049,0.9130434782608695,0.4883720930232558,0.6363636363636364,22,93785.89
6,1.0,0.5,1,FO,0.04347826086956519,0.9565217391304348,0.4888888888888889,0.6470588235294117,23,37659.29
6,1.0,0.5,1,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,128358.64
6,1.0,0.5,1,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,128358.64
6,1.0,0.5,1,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,128358.64
6,1.0,0.5,1,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,128358.64
6,1.0,0.5,1,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,183670.92
6,1.0,0.5,1,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,117717.86
6,1.0,0.5,1,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,132241.51
6,1.0,0.5,1,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,81105.1
6,1.0,0.5,1,topological_dispersion,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,125269.91
6,1.0,0.5,1,centrality,0.04347826086956519,0.9565217391304348,0.4888888888888889,0.6470588235294117,23,76980.9
6,1.0,0.5,2,FO,0.08695652173913049,0.9130434782608695,0.4666666666666667,0.6176470588235294,24,84381.82
6,1.0,0.5,2,D_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,126024.13
6,1.0,0.5,2,A_optimal_bayesian,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,126024.13
6,1.0,0.5,2,E_optimal_observable_subspace,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,126024.13
6,1.0,0.5,2,bayesian_information_gain,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,126024.13
6,1.0,0.5,2,D_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.44680851063829785,0.6,26,80770.36
6,1.0,0.5,2,A_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,110207.52
6,1.0,0.5,2,E_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,99296.0
6,1.0,0.5,2,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,89001.62
6,1.0,0.5,2,topological_dispersion,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,119012.41
6,1.0,0.5,2,centrality,0.08695652173913049,0.9130434782608695,0.4772727272727273,0.6268656716417911,23,101570.2
6,1.0,0.5,3,FO,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,41000.91
6,1.0,0.5,3,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,138218.09
6,1.0,0.5,3,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,138218.09
6,1.0,0.5,3,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,138218.09
6,1.0,0.5,3,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,138218.09
6,1.0,0.5,3,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,162225.97
6,1.0,0.5,3,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,67921.02
6,1.0,0.5,3,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,194076.83
6,1.0,0.5,3,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,121419.09
6,1.0,0.5,3,topological_dispersion,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,118100.52
6,1.0,0.5,3,centrality,0.08695652173913049,0.9130434782608695,0.4883720930232558,0.6363636363636364,22,48628.31
6,1.0,0.5,4,FO,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,54597.93
6,1.0,0.5,4,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,207577.36
6,1.0,0.5,4,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,207577.36
6,1.0,0.5,4,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,207577.36
6,1.0,0.5,4,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,207577.36
6,1.0,0.5,4,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,171591.45
6,1.0,0.5,4,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,175730.12
6,1.0,0.5,4,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4782608695652174,0.6376811594202898,24,158605.45
6,1.0,0.5,4,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,144298.81
6,1.0,0.5,4,topological_dispersion,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,165819.76
6,1.0,0.5,4,centrality,0.08695652173913049,0.9130434782608695,0.45652173913043476,0.608695652173913,25,79824.72
6,1.0,1.0,0,FO,0.04347826086956519,0.9565217391304348,0.46808510638297873,0.6285714285714286,25,13131.22
6,1.0,1.0,0,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,129832.58
6,1.0,1.0,0,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,129832.58
6,1.0,1.0,0,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,129832.58
6,1.0,1.0,0,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,129832.58
6,1.0,1.0,0,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,184075.62
6,1.0,1.0,0,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,118221.14
6,1.0,1.0,0,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,167911.75
6,1.0,1.0,0,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,119244.42
6,1.0,1.0,0,topological_dispersion,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,159079.88
6,1.0,1.0,0,centrality,0.04347826086956519,0.9565217391304348,0.4782608695652174,0.6376811594202898,24,89398.6
6,1.0,1.0,1,FO,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,25590.91
6,1.0,1.0,1,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,144766.08
6,1.0,1.0,1,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,144766.08
6,1.0,1.0,1,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,144766.08
6,1.0,1.0,1,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,144766.08
6,1.0,1.0,1,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,165305.05
6,1.0,1.0,1,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,53289.38
6,1.0,1.0,1,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,200776.41
6,1.0,1.0,1,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,127057.31
6,1.0,1.0,1,topological_dispersion,0.04347826086956519,0.9565217391304348,0.44,0.6027397260273973,28,197708.83
6,1.0,1.0,1,centrality,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,59170.55
6,1.0,1.0,2,FO,0.08695652173913049,0.9130434782608695,0.44680851063829785,0.6,26,25383.15
6,1.0,1.0,2,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,131374.23
6,1.0,1.0,2,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,131374.23
6,1.0,1.0,2,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,131374.23
6,1.0,1.0,2,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,131374.23
6,1.0,1.0,2,D_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.42857142857142855,0.5833333333333334,28,148479.41
6,1.0,1.0,2,A_optimal_rank_reduced,0.08695652173913049,0.9130434782608695,0.42857142857142855,0.5833333333333334,28,129835.08
6,1.0,1.0,2,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,177246.89
6,1.0,1.0,2,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,83828.99
6,1.0,1.0,2,topological_dispersion,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,180338.25
6,1.0,1.0,2,centrality,0.08695652173913049,0.9130434782608695,0.44680851063829785,0.6,26,65311.31
6,1.0,1.0,3,FO,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,7957.15
6,1.0,1.0,3,D_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,152171.46
6,1.0,1.0,3,A_optimal_bayesian,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,152171.46
6,1.0,1.0,3,E_optimal_observable_subspace,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,152171.46
6,1.0,1.0,3,bayesian_information_gain,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,152171.46
6,1.0,1.0,3,D_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,111458.85
6,1.0,1.0,3,A_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,145014.07
6,1.0,1.0,3,E_optimal_rank_reduced,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,165654.63
6,1.0,1.0,3,goal_oriented_oed,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,96843.99
6,1.0,1.0,3,topological_dispersion,0.04347826086956519,0.9565217391304348,0.4489795918367347,0.6111111111111112,27,205022.97
6,1.0,1.0,3,centrality,0.04347826086956519,0.9565217391304348,0.4583333333333333,0.619718309859155,26,48858.81
